"date","individual","time","pos_beh","context","substrate","hab_type","sun","therm_t","t_lo","t_hi","time_od"
2018-07-08,"MI",17:25:00,"St","RE","A","WD",50,NA,NA,NA,"evening"
2018-07-08,"MI",17:29:00,"QW","Tv","T","WD",50,34.7,29,35.5,"evening"
2018-07-08,"MI",17:33:00,"BpW","So","T","WD",25,34.2,28.5,34.8,"evening"
2018-07-08,"MI",17:34:00,"BpW","So","T","WD",25,34.3,28.1,35.8,"evening"
2018-07-08,"MI",17:40:00,"St","Fo","A","WD",50,NA,NA,NA,"evening"
2018-07-08,"MI",17:45:00,"VC","Tv","A","WD",25,NA,NA,NA,"evening"
2018-07-08,"MI",17:50:00,"St","RE","T","WD",25,NA,NA,NA,"evening"
2018-07-08,"MI",17:55:00,"QW","Tv","T","WD",25,NA,NA,NA,"evening"
2018-07-08,"MI",18:01:00,"St","RE","A","WD",25,35.4,11.7,34.9,"evening"
2018-07-08,"MI",18:05:00,"St","Fo","A","WD",25,35,8.9,34.4,"evening"
2018-07-08,"MI",18:07:00,"QM","Fo","A","WD",25,34.3,9.1,35,"evening"
2018-07-08,"MI",18:10:00,"St","Fo","A","WD",25,NA,NA,NA,"evening"
2018-07-08,"MI",18:15:00,"VC","Tv","A","WD",25,34.3,28.7,35,"evening"
2018-07-08,"MI",18:16:00,"VC","Tv","A","WD",25,34.4,29,34.4,"evening"
2018-07-10,"LT",06:50:00,"QW","Tv","T","WD",0,29.7,22.7,30.5,"e_morning"
2018-07-10,"LT",06:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:50:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",07:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:10:00,"St","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:20:00,"QW","So","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:31:00,"QW","Tv","T","WD",25,32.2,23.4,32,"e_morning"
2018-07-10,"LT",08:35:00,"St","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:40:00,"St","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:45:00,"BpW","So","T","WD",25,30.5,24.5,32.7,"e_morning"
2018-07-10,"LT",08:50:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",08:55:00,"Ly","RE","A","WD",0,31.5,24,31.2,"e_morning"
2018-07-10,"LT",09:00:00,"St","Fo","A","WD",0,NA,NA,NA,"e_morning"
2018-07-10,"LT",09:05:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:45:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:50:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",09:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",10:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",10:05:00,"St","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",10:10:00,"St","RE","T","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",10:15:00,"QW","Tv","T","GL",75,36.1,26.5,42.1,"l_morning"
2018-07-10,"LT",10:20:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",10:25:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",10:30:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",10:35:00,"QW","Tv","T","WD",25,32.5,24.5,32.4,"l_morning"
2018-07-10,"LT",10:40:00,"St","Fo","T","WD",25,34.1,24.7,35.1,"l_morning"
2018-07-10,"LT",10:45:00,"VC","Tv","A","WD",50,31.9,24.9,32.2,"l_morning"
2018-07-10,"LT",10:50:00,"QW","Tv","T","WD",25,32.5,26.7,33.8,"l_morning"
2018-07-10,"LT",10:51:00,"BpS","Tv","T","WD",75,34,26.6,37.5,"l_morning"
2018-07-10,"LT",10:51:00,"BpS","Tv","T","WD",75,34.3,26.9,38.5,"l_morning"
2018-07-10,"LT",10:51:00,"BpS","Tv","T","WD",75,34.9,26.9,38.3,"l_morning"
2018-07-10,"LT",10:55:00,"QW","Tv","T","WD",25,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:00:00,"QW","Tv","T","WD",50,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:05:00,"QW","Tv","T","WD",50,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:08:00,"QW","Tv","T","GL",75,38.8,25.7,45.5,"l_morning"
2018-07-10,"LT",11:14:00,"QW","Tv","T","GL",75,39.9,26.5,44.4,"l_morning"
2018-07-10,"LT",11:20:00,"QW","Tv","T","WD",50,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:25:00,"QW","Tv","T","BMWD",25,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:30:00,"QW","Tv","T","BMWD",25,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:39:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-07-10,"LT",11:50:00,"St","RE","A","WD",0,33.2,24.1,34.4,"l_morning"
2018-07-10,"LT",11:55:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",12:00:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-10,"LT",12:05:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:10:00,"St","RE","A","WD",0,33.7,22.7,35.2,"e_afternoon"
2018-07-10,"LT",12:15:00,"St","RE","A","WD",0,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:20:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:25:00,"St","RE","A","WD",0,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:30:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:35:00,"QW","Tv","T","WD",25,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:39:00,"St","Fo","A","WD",25,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:45:00,"St","Fo","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",12:50:00,"St","Fo","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",13:55:00,"QW","Tv","T","WD",50,NA,NA,NA,"e_afternoon"
2018-07-10,"LT",14:00:00,"QW","Tv","T","BMWD",50,35.2,28.5,47.4,"e_afternoon"
2018-07-10,"LT",14:05:00,"QW","Tv","T","BMWD",75,37.4,29,42.9,"l_afternoon"
2018-07-10,"LT",14:10:00,"QW","Tv","T","GL",75,37.3,29.2,46.3,"l_afternoon"
2018-07-10,"LT",14:15:00,"St","Fo","T","WD",50,39.3,29,40,"l_afternoon"
2018-07-10,"LT",14:21:00,"QW","Tv","T","GL",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",14:25:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",14:30:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",14:35:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",14:40:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",14:45:00,"QW","Tv","T","WD",50,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",14:49:00,"QW","Tv","T","WD",75,38.5,29.3,41.1,"l_afternoon"
2018-07-10,"LT",14:55:00,"St","RE","A","WD",25,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:00:00,"St","Fo","A","WD",25,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:05:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:10:00,"QW","Fo","T","WD",50,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:15:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:20:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:24:00,"QW","Tv","T","WD",50,32.4,26.9,35,"l_afternoon"
2018-07-10,"LT",15:30:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:35:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:40:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:45:00,"QW","Tv","T","WD",75,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",15:51:00,"QS","Tv","T","WD",50,34.1,27,36.2,"l_afternoon"
2018-07-10,"LT",15:55:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:00:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:05:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:10:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:15:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:20:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:25:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:30:00,"St","RE","A","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:35:00,"QW","Tv","T","WD",25,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:40:00,"St","RE","T","WD",25,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:45:00,"St","Fo","T","WD",25,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:50:00,"St","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",16:55:00,"Ly","RE","T","WD",0,NA,NA,NA,"l_afternoon"
2018-07-10,"LT",17:00:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-07-10,"LT",17:05:00,"St","RE","T","WD",0,NA,NA,NA,"evening"
2018-07-10,"LT",17:11:00,"QW","Tv","T","WD",25,34.8,29.3,34.9,"evening"
2018-07-10,"LT",17:16:00,"Abp","Fo","T","WD",25,33.4,27.5,34.4,"evening"
2018-07-10,"LT",17:18:00,"Abp","Fo","T","WD",50,35.2,28.6,36.2,"evening"
2018-07-10,"LT",17:18:00,"Abp","Fo","T","WD",50,35.4,28.6,36.2,"evening"
2018-07-10,"LT",17:19:00,"Abp","Fo","T","WD",25,33.9,27.5,34,"evening"
2018-07-10,"LT",17:19:00,"Abp","Fo","T","WD",25,34.2,27.6,34.4,"evening"
2018-07-10,"LT",17:25:00,"QW","Tv","T","WD",50,NA,NA,NA,"evening"
2018-07-10,"LT",17:30:00,"QW","Tv","T","WD",50,NA,NA,NA,"evening"
2018-07-10,"LT",17:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-07-10,"LT",17:40:00,"St","RE","A","WD",25,34.7,26.7,34.3,"evening"
2018-07-10,"LT",17:45:00,"St","RE","A","WD",25,33.2,26.4,34.4,"evening"
2018-07-10,"LT",17:50:00,"St","RE","A","WD",25,34.6,26.9,34.6,"evening"
2018-07-10,"LT",17:55:00,"St","RE","A","WD",25,NA,NA,NA,"evening"
2018-07-10,"LT",18:00:00,"St","RE","A","WD",25,NA,NA,NA,"evening"
2018-07-10,"LT",18:06:00,"St","Fo","A","WD",25,33.7,26.9,33.6,"evening"
2018-07-10,"LT",18:12:00,"VC","Fo","A","WD",25,32.5,27,33.5,"evening"
2018-07-10,"LT",18:13:00,"VC","Fo","A","WD",25,33.7,28.3,34.1,"evening"
2018-07-10,"LT",18:20:00,"St","Fo","A","WD",75,NA,NA,NA,"evening"
2018-07-10,"LT",18:25:00,"QW","Tv","A","WD",75,NA,NA,NA,"evening"
2018-07-10,"LT",18:29:00,"QS","Tv","T","WD",25,32.8,26.7,32.2,"evening"
2018-07-10,"LT",18:35:00,"QW","Tv","T","WD",25,NA,NA,NA,"evening"
2018-07-10,"LT",18:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-07-10,"LT",18:45:00,"St","RE","A","WD",25,NA,NA,NA,"evening"
2018-07-12,"BO",06:40:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",06:45:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",06:50:00,"St","RE","A","WD",0,31.4,15.1,30.9,"e_morning"
2018-07-12,"BO",06:55:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:00:00,"St","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:05:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:10:00,"St","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:15:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:20:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:25:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:30:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:35:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:40:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:45:00,"St","RE","A","WD",0,31.9,17,30.9,"e_morning"
2018-07-12,"BO",07:50:00,"St","So","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",07:56:00,"QW","Tv","T","WD",25,32.2,24,32.3,"e_morning"
2018-07-12,"BO",07:56:00,"Abp","Fo","T","WD",25,31.1,24.2,31.8,"e_morning"
2018-07-12,"DW",07:57:00,"Abp","Fo","T","WD",25,31,24.5,32,"e_morning"
2018-07-12,"BO",08:00:00,"QW","Fo","T","GL",25,31.6,24.5,31.1,"e_morning"
2018-07-12,"DW",08:02:00,"Abp","Fo","T","WD",25,32.2,23.9,37.6,"e_morning"
2018-07-12,"BO",08:05:00,"St","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",08:05:00,"QW","Tv","T","WD",0,31.4,25,32.3,"e_morning"
2018-07-12,"BO",08:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-07-12,"BO",08:14:00,"QW","Tv","T","WD",0,31.5,24.8,31.4,"e_morning"
2018-07-12,"BO",08:20:00,"St","RE","A","WD",0,31.8,23,33.4,"e_morning"
2018-07-12,"BO",08:25:00,"St","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",08:30:00,"St","So","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",08:35:00,"St","So","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",08:40:00,"St","So","A","WD",0,NA,NA,NA,"e_morning"
2018-07-12,"BO",08:45:00,"St","RE","A","WD",0,31.5,20.9,31.1,"e_morning"
2018-07-12,"BO",08:50:00,"St","So","A","WD",0,30.9,21.3,30.9,"e_morning"
2018-07-12,"BO",08:57:00,"QW","Tv","T","WD",25,32.5,24.9,32.5,"e_morning"
2018-07-12,"BO",09:00:00,"Abp","Fo","T","WD",25,32.9,24.4,32.8,"e_morning"
2018-07-12,"BO",09:02:00,"Abp","Fo","T","WD",25,32.6,25.3,33.7,"l_morning"
2018-07-12,"BO",09:02:00,"Abp","Fo","T","WD",25,33.3,25.6,34,"l_morning"
2018-07-12,"BO",09:05:00,"QW","Tv","T","WD",25,33.1,25.9,31.1,"l_morning"
2018-07-12,"BO",09:06:00,"Abp","Fo","T","WD",25,32.4,26.1,33,"l_morning"
2018-07-12,"BO",09:06:00,"Abp","Fo","T","WD",25,32.9,26.2,33.4,"l_morning"
2018-07-12,"BO",09:06:00,"Abp","Fo","T","WD",25,31.8,25.7,33.1,"l_morning"
2018-07-12,"BO",09:06:00,"Abp","Fo","T","WD",25,32.1,25.8,33.1,"l_morning"
2018-07-12,"BO",09:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:15:00,"St","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:20:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:25:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:30:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:45:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:50:00,"Ly","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",09:55:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:00:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:05:00,"St","So","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:10:00,"St","So","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:15:00,"St","So","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:20:00,"St","So","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:25:00,"St","RE","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:30:00,"St","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:40:00,"St","Fo","A","WD",25,NA,NA,NA,"l_morning"
2018-07-12,"LX",10:40:00,"BpS","Tv","T","WD",75,35.8,27.1,36.4,"l_morning"
2018-07-12,"BO",10:45:00,"QW","Tv","T","WD",50,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:50:00,"QW","Tv","T","WD",50,NA,NA,NA,"l_morning"
2018-07-12,"BO",10:55:00,"QW","Tv","T","WD",50,NA,NA,NA,"l_morning"
2018-07-12,"BO",11:00:00,"St","RE","W","GA",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",11:05:00,"St","RE","W","GA",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",11:10:00,"St","RE","W","GA",0,NA,NA,NA,"l_morning"
2018-07-12,"BO",11:15:00,"St","RE","A","GA",25,33.9,25.4,30.1,"l_morning"
2018-07-12,"BO",11:20:00,"St","RE","A","GA",25,32.5,27.2,32.7,"l_morning"
2018-07-12,"BO",11:25:00,"St","RE","A","GA",25,32.8,27.1,32.2,"l_morning"
2018-07-12,"BO",11:30:00,"Ly","RE","A","GA",25,31.7,25.5,30.4,"l_morning"
2018-07-12,"BO",11:36:00,"Ly","RE","A","GA",25,29.4,25.2,29.7,"l_morning"
2018-07-12,"BO",11:40:00,"St","RE","A","GA",25,NA,NA,NA,"l_morning"
2018-07-12,"BO",11:45:00,"Ly","RE","A","GA",25,30.1,26,30.8,"l_morning"
2018-07-12,"BO",11:51:00,"Ly","RE","A","GA",25,31.2,27.3,32,"l_morning"
2018-07-12,"BO",11:55:00,"Ly","RE","A","GA",25,32.3,27.1,31.1,"l_morning"
2018-07-12,"BO",12:00:00,"St","RE","W","GA",25,NA,NA,NA,"l_morning"
2018-07-12,"BO",12:05:00,"Ly","RE","A","GA",25,33,26,31.5,"e_afternoon"
2018-07-12,"BO",12:10:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",12:15:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",12:20:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",12:25:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",12:30:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",12:35:00,"St","RE","A","GA",25,33.4,26.9,32,"e_afternoon"
2018-07-12,"BO",12:40:00,"St","RE","W","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",12:45:00,"St","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",12:50:00,"St","RE","A","GA",25,32.8,25.9,29.9,"e_afternoon"
2018-07-12,"BO",12:55:00,"Ly","RE","A","GA",25,31.8,26.7,30.8,"e_afternoon"
2018-07-12,"BO",13:00:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:05:00,"Ly","RE","A","GA",25,32.5,27,31.8,"e_afternoon"
2018-07-12,"BO",13:10:00,"St","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:15:00,"St","RE","A","GA",25,31.8,27.4,33.5,"e_afternoon"
2018-07-12,"BO",13:20:00,"St","So","A","GA",50,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:30:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:35:00,"Ly","RE","A","GA",25,30.3,3.1,30.4,"e_afternoon"
2018-07-12,"BO",13:40:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:45:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:50:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",13:55:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",14:00:00,"St","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-07-12,"BO",14:05:00,"St","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:10:00,"Cb","Tv","A","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:15:00,"St","RE","W","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:20:00,"St","RE","W","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:25:00,"Ly","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:30:00,"Ly","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:35:00,"Ly","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:40:00,"Ly","RE","A","GA",25,33.7,27.4,32.6,"l_afternoon"
2018-07-12,"BO",14:45:00,"Ly","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:50:00,"QW","Tv","T","BMWD",25,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",14:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:00:00,"St","Fo","T","BM",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:05:00,"St","Fo","T","BM",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:10:00,"St","Fo","T","BM",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:15:00,"St","Fo","T","BM",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:20:00,"St","Fo","T","BM",0,33,26.7,32.1,"l_afternoon"
2018-07-12,"BO",15:25:00,"St","Fo","T","BM",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:30:00,"QW","Fo","T","BM",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:35:00,"St","Fo","T","BM",0,32.3,27.1,33.7,"l_afternoon"
2018-07-12,"BO",15:39:00,"QW","Tv","T","BMWD",0,34.1,27.5,33.3,"l_afternoon"
2018-07-12,"BO",15:45:00,"St","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:50:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",15:55:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:00:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:05:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:10:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:15:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:20:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:25:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:30:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:35:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:40:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:45:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-07-12,"BO",16:50:00,"St","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
