date,individual,time,pos_beh,context,substrate,hab_type,sun,temp,t_lo,t_hi
2018-06-06,BN,6:25,St,Fo,A,WD,0,30.1,25.7,31.3
2018-06-06,BN,6:30,St,Fo,A,WD,0,30.2,25.8,31.1
2018-06-06,BN,6:36,Sq,Fo,A,WD,0,30.5,23.3,30.1
2018-06-06,BN,6:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,6:47,Sq,Fo,A,WD,0,30.9,25.9,33.5
2018-06-06,BN,6:51,St,Fo,A,WD,0,30.4,25.1,31.8
2018-06-06,BN,6:55,QW,Tv,T,GL,0,32.7,26.7,33.7
2018-06-06,BN,7:00,Sq,Fo,A,WD,0,31.8,32,26.2
2018-06-06,BN,7:05,QW,Tv,T,WD,0,33,26.2,32.3
2018-06-06,BN,7:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,7:14,QW,Tv,A,WD,0,34.1,26.2,32.3
2018-06-06,BN,7:30,St,RE,T,WD,25,32.4,26.9,34.2
2018-06-06,BN,7:36,QW,Tv,T,WD,25,34.3,26.6,34.2
2018-06-06,BN,7:45,St,Fo,A,WD,25,33.4,11.6,34.6
2018-06-06,BN,7:50,St,So,A,WD,25,34.9,7.1,35.6
2018-06-06,BN,7:57,St,RE,T,WD,0,32.4,26.6,32.4
2018-06-06,BN,8:04,St,Fo,T,WD,25,32.6,28.1,32.4
2018-06-06,BN,8:10,VC,Fo,A,WD,25,33.5,20.8,34.8
2018-06-06,BN,8:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,8:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,8:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,8:30,St,Fo,A,WD,25,31.3,29,32.6
2018-06-06,BN,8:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,8:40,St,Fo,T,WD,50,37.4,29.1,32.6
2018-06-06,BN,8:46,St,Fo,T,WD,75,36.6,26,41.2
2018-06-06,BN,8:50,St,Fo,T,WD,75,36.1,26.7,42.2
2018-06-06,BN,8:56,St,Fo,T,WD,75,35,24.4,35.2
2018-06-06,BN,9:00,St,Fo,T,WD,100,37.1,24.8,36.5
2018-06-06,BN,9:05,St,Fo,T,WD,100,37.3,23.4,36
2018-06-06,BN,9:10,St,Fo,T,WD,100,37.5,29.8,37.5
2018-06-06,BN,9:15,St,Fo,T,WD,100,35.4,28.6,36.4
2018-06-06,BN,9:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,9:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,9:31,QS,So,T,WD,50,37.3,31.1,40.1
2018-06-06,BN,9:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,9:40,Os,RE,Os,Os,Os,Os,Os,Os
2018-06-06,BN,9:45,Os,RE,Os,Os,Os,Os,Os,Os
2018-06-06,BN,9:50,Os,RE,Os,Os,Os,Os,Os,Os
2018-06-06,BN,9:55,Os,RE,Os,Os,Os,Os,Os,Os
2018-06-06,BN,10:00,Os,Tv,Os,Os,Os,Os,Os,Os
2018-06-06,BN,10:05,Os,Tv,Os,Os,Os,Os,Os,Os
2018-06-06,BN,10:10,SBp,So,T,WD,25,34.7,28.4,36.3
2018-06-06,BN,10:16,St,Fo,T,WD,75,34.1,29.6,49
2018-06-06,BN,10:20,St,Fo,T,WD,75,37.2,30.5,52.7
2018-06-06,BN,10:25,St,Fo,T,WD,75,36,30.5,51.4
2018-06-06,BN,10:30,Ly,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,10:35,Ly,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,10:40,Ly,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,10:45,Ly,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,10:50,St,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,10:55,St,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,11:00,St,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,11:05,St,RE,A,WD,25,Os,Os,Os
2018-06-06,BN,11:10,QW,Tv,T,GL,100,39,29.1,52.4
2018-06-06,BN,11:15,Sq,RE,W/T,GA,25,38.7,30.2,52.2
2018-06-06,BN,11:20,Sq,RE,W/T,GA,25,37.6,30.2,52.6
2018-06-06,BN,11:24,QW,RE,T,GA,25,35.5,29.7,50.4
2018-06-06,BN,11:30,Ly,Tv,T,GA,0,Os,Os,Os
2018-06-06,BN,11:35,Ly,RE,T,GA,0,Os,Os,Os
2018-06-06,BN,11:40,St,RE,T,GA,0,33.3,28.6,51.9
2018-06-06,BN,11:45,QW,Tv,T,GA,0,Os,Os,Os
2018-06-06,BN,11:50,Ly,RE,T,GA,0,Os,Os,Os
2018-06-06,BN,11:55,Ly,RE,T,GA,0,Os,Os,Os
2018-06-06,BN,12:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,12:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,12:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,12:15,St,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,12:20,St,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,12:25,St,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,12:30,Ly,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,12:35,Ly,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,12:40,Ly,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,12:45,St,RE,A,GA,25,Os,Os,Os
2018-06-06,BN,12:50,St,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,12:55,St,RE,A,GA,0,Os,Os,Os
2018-06-06,BN,13:00,QW,Tv,T,GA,0,Os,Os,Os
2018-06-06,BN,13:05,St,RE,W/T,GA,25,Os,Os,Os
2018-06-06,BN,13:10,Ly,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,13:15,St,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,13:20,St,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,13:25,St,So,T,GA,25,Os,Os,Os
2018-06-06,BN,13:30,Ly,So,T,GA,25,Os,Os,Os
2018-06-06,BN,13:35,Ly,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,13:40,Ly,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,13:45,Ly,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,13:50,Ly,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,13:55,Ly,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,14:00,St,RE,T,GA,25,Os,Os,Os
2018-06-06,BN,14:05,St,So,T,GA,25,Os,Os,Os
2018-06-06,BN,14:10,Ly,RE,T,GA,0,33.4,29,45.8
2018-06-06,BN,14:15,St,RE,T,GA,0,38.6,31,61.3
2018-06-06,BN,14:20,Ly,RE,T,GA,0,Os,Os,Os
2018-06-06,BN,14:25,Ly,RE,T,GA,0,38.7,32.4,49
2018-06-06,BN,14:30,Ly,RE,T,GA,0,Os,Os,Os
2018-06-06,BN,14:36,Ly,RE,T,GA,0,32.3,26.8,48.5
2018-06-06,BN,14:40,Ly,RE,T,GA,0,38.6,33.5,48.5
2018-06-06,BN,14:45,Ly,RE,T,GA,0,Os,Os,Os
2018-06-06,BN,14:50,ABp,Fo,T,GA,50,39.9,37.4,61.9
2018-06-06,BN,14:55,QW,Tv,T,GL,100,42.3,37.5,60.7
2018-06-06,BN,15:00,St,Fo,T,GL,100,Os,Os,Os
2018-06-06,BN,15:05,QW,Tv,T,GL,100,Os,Os,Os
2018-06-06,BN,15:10,St,Fo,T,GL,75,Os,Os,Os
2018-06-06,BN,15:15,St,Fo,T,GL,75,Os,Os,Os
2018-06-06,BN,15:20,St,Fo,T,GL,100,Os,Os,Os
2018-06-06,BN,15:26,St,Fo,T,GL,100,38.1,35.6,56.8
2018-06-06,BN,15:30,St,Fo,T,GL,100,39.2,36.1,58.1
2018-06-06,BN,15:35,St,Fo,T,GL,100,40.2,37.1,58.7
2018-06-06,BN,15:40,St,Fo,T,GL,100,40.5,36.3,58.5
2018-06-06,BN,15:45,QS,Fo,T,GL,100,39.3,36.5,52
2018-06-06,BN,15:50,St,Fo,T,GL,100,40.1,37.5,54
2018-06-06,BN,15:55,St,Fo,T,GL,100,42,38.5,56.7
2018-06-06,BN,16:00,St,Fo,T,GL,100,38.4,35.6,55.8
2018-06-06,BN,16:06,QW,Tv,T,WD,75,40,38.8,50.7
2018-06-06,BN,16:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,16:15,QM,Fo,A,BMWD,75,37.5,12.1,41.2
2018-06-06,BN,16:19,QW,Fo,T,BMWD,75,38.9,35.8,46.1
2018-06-06,BN,16:25,QW,Fo,A,BMWD,75,Os,Os,Os
2018-06-06,BN,16:30,QW,Fo,T,BMWD,75,Os,Os,Os
2018-06-06,BN,16:35,Sq,Fo,A,BMWD,75,Os,Os,Os
2018-06-06,BN,16:40,QM,Fo,A,BMWD,75,Os,Os,Os
2018-06-06,BN,16:45,St,Fo,T,GL,75,41.3,35.4,54.1
2018-06-06,BN,16:50,St,Fo,T,GL,75,41.6,35.9,53.6
2018-06-06,BN,16:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,17:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,17:05,St,RE,A,WD,25,Os,Os,Os
2018-06-06,BN,17:10,QW,Tv,T,WD,50,39.3,38.8,54.3
2018-06-06,BN,17:15,QS,Tv,T,WD,50,39.6,38.3,48.3
2018-06-06,BN,17:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,17:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,17:32,QM,Fo,A,WD,75,40.2,21.8,44.7
2018-06-06,BN,17:35,QM,Fo,A,WD,75,Os,Os,Os
2018-06-06,BN,17:40,St,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,17:45,St,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,17:50,St,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,17:55,St,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,18:00,Sq,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,18:05,St,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,18:10,St,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,18:15,St,Fo,T,WD,25,Os,Os,Os
2018-06-06,BN,18:20,QW,Tv,T,WD,25,Os,Os,Os
2018-06-06,BN,18:25,St,Fo,A,WD,75,35.8,26.7,39.6
2018-06-06,BN,18:30,QW,Tv,T,WD,25,35.2,34,42.2
2018-06-06,BN,18:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-06,BN,18:40,Ly,RE,T,WD,0,Os,Os,Os
2018-06-06,BN,18:45,Sq,Fo,A,WD,0,Os,Os,Os
2018-06-06,BN,18:50,St,Fo,A,WD,0,Os,Os,Os
2018-06-06,BN,18:55,VC,Tv,A,WD,0,Os,Os,Os
2018-06-08,Bi,7:15,St,RE,T,WD,0,29.8,25.6,31.3
2018-06-08,Bi,7:18,QW,Tv,T,WD,0,30.4,25.9,32.4
2018-06-08,Bi,7:25,St,Fo,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,7:30,QW,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,7:35,St,Fo,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,7:40,St,Fo,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,7:45,St,Fo,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,7:50,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,7:55,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:00,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:05,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:10,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:16,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:20,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:25,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:30,QW,Tv,T,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:35,St,So,T,BMWD,0,30.7,26.5,33.5
2018-06-08,Bi,8:39,QS,So,T,BMWD,0,32.6,27.1,32.7
2018-06-08,Bi,8:45,QS,So,T,BMWD,0,Os,Os,Os
2018-06-08,Bi,8:51,QS,So,T,BMWD,25,33.6,27.2,33.2
2018-06-08,Bi,8:55,St,So,T,BMWD,25,Os,Os,Os
2018-06-08,Bi,8:59,St,RE,T,BMWD,25,33.1,27.8,33.5
2018-06-08,Bi,9:05,St,So,T,WD,50,Os,Os,Os
2018-06-08,Bi,9:10,St,So,T,WD,50,32.8,28.4,36.8
2018-06-08,Bi,9:15,Ly,So,T,WD,25,36,28.5,38.8
2018-06-08,Bi,9:20,St,So,T,WD,0,34.5,28.3,35.6
2018-06-08,Bi,9:25,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,9:30,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,9:35,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,9:40,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,9:45,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,9:50,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,9:55,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,10:00,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,10:05,Ly,RE,T,WD,0,Os,Os,Os
2018-06-08,Bi,10:10,St,RE,T,WD,25,33.8,29.3,46.3
2018-06-08,Bi,10:15,QW,Tv,T,WD,50,34.4,28.4,41.2
2018-06-08,Bi,10:20,Ly,RE,A,BMWD,25,32.4,28.1,33.7
2018-06-08,Bi,10:25,St,RE,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,10:30,QS,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,10:35,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,10:40,St,So,A,BMWD,25,Os,Os,Os
2018-06-08,Bi,10:45,St,RE,A,BMWD,25,35,28.4,45.6
2018-06-08,Bi,10:51,QW,Tv,T,WD,75,36,30.3,41.5
2018-06-08,Bi,10:55,QW,Tv,T,WD,75,42.8,30.5,47.8
2018-06-08,Bi,11:00,St,RE,T,WD,75,37.8,33.6,41.9
2018-06-08,Bi,11:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,Bi,11:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,Bi,11:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,Bi,11:20,St,RE,A,GA,25,34.5,26.2,44.5
2018-06-08,Bi,11:25,St,RE,A,GA,25,35.6,27.2,45.9
2018-06-08,Bi,11:30,Ly,RE,A,GA,25,34.5,25.7,35.4
2018-06-08,Bi,11:35,St,RE,A,GA,25,36.2,26.9,41.5
2018-06-08,Bi,11:39,QW,Tv,T,GA,25,35.2,26.8,38.7
2018-06-08,Bi,11:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,Bi,11:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,Bi,11:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,Bi,12:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,Bi,12:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,12:10,Ly,RE,T,GA,25,Os,Os,Os
2018-06-08,DW,12:15,QS,So,T,GA,25,33.5,29.9,55.3
2018-06-08,DW,12:20,St,RE,T,GA,25,Os,Os,Os
2018-06-08,DW,12:24,St,RE,T,GA,25,36.3,29,43.7
2018-06-08,DW,12:30,St,So,T,GA,25,36.6,29.5,43.2
2018-06-08,DW,12:35,St,So,T,GA,25,36.6,29.3,43.1
2018-06-08,DW,12:39,VC,Tv,A,GA,25,33.1,33.1,40.3
2018-06-08,DW,12:45,Ly,RE,A,GA,25,Os,Os,Os
2018-06-08,DW,12:50,Ly,RE,A,GA,25,34.3,31.8,35.9
2018-06-08,DW,12:55,QW,Tv,T,GA,50,36.2,31.5,40.9
2018-06-08,DW,13:00,QW,Tv,T,GA,75,38.9,33.6,51.6
2018-06-08,DW,13:06,QS,So,T,GA,25,35.5,27,35.3
2018-06-08,DW,13:10,St,RE,T,GA,25,35.6,27.5,36.2
2018-06-08,DW,13:15,Ly,RE,T,GA,25,Os,Os,Os
2018-06-08,DW,13:20,St,So,T,GA,25,Os,Os,Os
2018-06-08,DW,13:25,St,So,T,GA,25,35.8,27.6,36.5
2018-06-08,DW,13:30,St,So,T,GA,25,36.1,27.8,36.5
2018-06-08,DW,13:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,13:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,13:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,13:50,QW,Tv,T,GA,50,Os,Os,Os
2018-06-08,DW,13:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,14:40,St,RE,A,GA,50,Os,Os,Os
2018-06-08,DW,14:45,St,RE,A,GA,50,38.5,32.3,42.6
2018-06-08,DW,14:50,QW,Tv,A,GA,75,39.4,31.7,45.3
2018-06-08,DW,14:55,St,RE,A,GA,25,35.9,29.1,38.1
2018-06-08,DW,15:00,St,RE,A,GA,25,36.2,26.6,37.2
2018-06-08,DW,15:05,Ly,RE,A,GA,25,Os,Os,Os
2018-06-08,DW,15:10,Ly,RE,A,GA,25,Os,Os,Os
2018-06-08,DW,15:15,Ly,RE,A,GA,25,Os,Os,Os
2018-06-08,DW,15:20,Ly,RE,A,GA,25,Os,Os,Os
2018-06-08,DW,15:25,Ly,RE,A,GA,25,Os,Os,Os
2018-06-08,DW,15:30,Ly,RE,A,GA,50,37.4,31.8,38
2018-06-08,DW,15:35,Ly,RE,A,GA,50,39,31,39.1
2018-06-08,DW,15:40,Ly,RE,A,GA,50,36.8,30.7,36.9
2018-06-08,DW,15:45,Ly,RE,A,GA,50,36.7,31.2,37.8
2018-06-08,DW,15:50,Ly,RE,A,GA,50,Os,Os,Os
2018-06-08,DW,15:55,St,RE,A,GA,50,Os,Os,Os
2018-06-08,DW,16:00,St,RE,A,GA,50,Os,Os,Os
2018-06-08,DW,16:05,St,RE,A,GA,50,Os,Os,Os
2018-06-08,DW,16:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,16:15,St,So,T,GA,25,37.7,34.1,46.2
2018-06-08,DW,16:20,St,So,T,GA,25,38.3,36.2,46.1
2018-06-08,DW,16:25,St,So,T,GA,25,36.5,32.5,45.5
2018-06-08,DW,16:30,St,So,T,GA,25,37.7,34.4,45.7
2018-06-08,DW,16:35,St,So,T,GA,25,Os,Os,Os
2018-06-08,DW,16:40,St,RE,T,GA,25,Os,Os,Os
2018-06-08,DW,16:45,QS,Tv,A,GA,75,39.6,35.6,41.7
2018-06-08,DW,16:50,St,Fo,A,BMWD,75,39.3,18.1,41.4
2018-06-08,DW,16:55,St,Fo,A,BMWD,75,Os,Os,Os
2018-06-08,DW,17:00,St,Fo,A,BMWD,75,39.8,19.1,41.3
2018-06-08,DW,17:05,St,Fo,A,BMWD,75,45.8,22.2,45.8
2018-06-08,DW,17:10,St,Fo,A,WD,100,43.6,33.7,49.5
2018-06-08,DW,17:15,St,Fo,A,WD,100,Os,Os,Os
2018-06-08,DW,17:20,QS,Tv,T,GL,100,37.6,35.5,51
2018-06-08,DW,17:25,QS,Tv,T,GA,75,45.6,39.5,51.5
2018-06-08,DW,17:30,QS,So,T,GA,25,Os,Os,Os
2018-06-08,DW,17:35,St,RE,T,GA,25,Os,Os,Os
2018-06-08,DW,17:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,17:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-08,DW,17:50,QW,Tv,T,GA,25,Os,Os,Os
2018-06-08,DW,17:55,St,RE,T,GA,25,34.9,30.7,36.5
2018-06-08,DW,18:00,St,RE,T,GA,25,35.1,31.9,37.7
2018-06-08,DW,18:05,Ly,RE,A,GA,75,Os,Os,Os
2018-06-08,DW,18:10,Ly,RE,A,GA,75,Os,Os,Os
2018-06-08,DW,18:15,Ly,RE,A,GA,75,Os,Os,Os
2018-06-08,DW,18:20,Ly,RE,A,GA,75,Os,Os,Os
2018-06-08,DW,18:25,Ly,RE,A,GA,75,Os,Os,Os
2018-06-08,DW,18:30,Ly,RE,A,GA,75,Os,Os,Os
2018-06-12,BN,6:40,QW,Tv,T,WD,0,30.8,23.9,38.7
2018-06-12,BN,6:44,ABp,Fo,T,WD,0,31.7,24.5,31.1
2018-06-12,BN,6:50,QW,Fo,T,WD,0,29,24.3,30.2
2018-06-12,BN,6:55,St,Fo,A,WD,0,32.9,24.8,33.2
2018-06-12,BN,7:00,QW,Tv,T,WD,0,Os,Os,Os
2018-06-12,BN,7:05,QS,Fo,T,WD,0,29.4,25.5,34.4
2018-06-12,BN,7:10,St,Fo,A,WD,0,30.6,24.2,31.2
2018-06-12,BN,7:14,ABp,Fo,T,WD,0,31.7,23.3,31.4
2018-06-12,BN,7:20,ABp,Fo,A,WD,0,34.7,25.5,33
2018-06-12,BN,7:25,St,Fo,T,WD,0,32.2,25.7,33
2018-06-12,BN,7:30,QS,Fo,T,WD,0,31.5,23.9,31.4
2018-06-12,BN,7:35,QW,Fo,T,WD,0,30.7,25.4,32.1
2018-06-12,BN,7:36,ABp,Fo,T,WD,0,31.8,25.2,32.8
2018-06-12,BN,7:36,ABp,Fo,T,WD,0,34.1,25.6,33.1
2018-06-12,BN,7:36,ABp,Fo,T,WD,0,36.3,27.4,36.1
2018-06-12,BN,7:40,St,Fo,T,WD,0,33.2,26.1,33.7
2018-06-12,BN,7:45,QS,Fo,T,WD,0,34.5,26.3,33.1
2018-06-12,BN,7:50,QW,So,T,WD,0,34.2,25.8,33.5
2018-06-12,BN,7:55,Ly,RE,A,WD,0,Os,Os,Os
2018-06-12,BN,8:00,St,Fo,A,WD,0,31.7,23.5,32.1
2018-06-12,BN,8:05,QS,Fo,T,WD,0,36.7,28,35.5
2018-06-12,BN,8:10,QS,So,T,WD,0,35.6,25.7,34.7
2018-06-12,BN,8:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,8:20,QS,Fo,A,WD,0,Os,Os,Os
2018-06-12,BN,8:25,Ly,RE,A,WD,0,Os,Os,Os
2018-06-12,BN,8:30,QS,Fo,A,WD,0,Os,Os,Os
2018-06-12,BN,8:35,St,RE,A,WD,0,33.1,27.8,32.6
2018-06-12,BN,8:40,Ly,RE,T,WD,0,Os,Os,Os
2018-06-12,BN,8:45,St,Tv,T,WD,25,35.3,27,35.5
2018-06-12,BN,8:50,St,Fo,A,WD,25,33.1,12.7,33.4
2018-06-12,BN,8:55,QW,Fo,T,WD,25,35.3,26.9,35.5
2018-06-12,BN,9:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,9:05,QS,So,T,WD,25,Os,Os,Os
2018-06-12,BN,9:10,St,RE,T,WD,25,34,28.5,35.1
2018-06-12,BN,9:15,QS,So,T,WD,25,35.9,28.9,35.5
2018-06-12,BN,9:20,St,So,T,WD,25,35.6,28.5,36.7
2018-06-12,BN,9:25,St,So,T,WD,25,Os,Os,Os
2018-06-12,BN,9:30,St,So,T,WD,25,Os,Os,Os
2018-06-12,BN,9:34,QS,So,T,WD,50,36.6,28.2,42.5
2018-06-12,BN,9:39,QS,Fo,T,WD,25,36,30.4,41.3
2018-06-12,BN,9:45,St,Fo,T,WD,25,36.5,30.7,38.8
2018-06-12,BN,9:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,9:55,Ly,RE,A,WD,25,30.8,14.4,31.6
2018-06-12,BN,10:00,Ly,RE,A,WD,25,31.6,16.2,34.1
2018-06-12,BN,10:05,Ly,RE,A,WD,25,33.5,19.1,34.3
2018-06-12,BN,10:10,Ly,RE,A,WD,25,34.4,11.7,36
2018-06-12,BN,10:15,Ly,RE,A,WD,25,34.6,9.2,34.8
2018-06-12,BN,10:20,QM,Fo,A,WD,25,Os,Os,Os
2018-06-12,BN,10:25,Cb,Fo,A,WD,25,Os,Os,Os
2018-06-12,BN,10:30,St,Fo,T,WD,25,36.6,31.3,37.7
2018-06-12,BN,10:35,St,Fo,T,WD,25,Os,Os,Os
2018-06-12,BN,10:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,10:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,10:50,St,Fo,T,WD,50,36.6,31.1,53.3
2018-06-12,BN,10:55,St,Fo,T,WD,50,35.8,28.9,43.4
2018-06-12,BN,10:59,BpW,Tv,T,WD,50,38.4,29.9,50.7
2018-06-12,BN,10:59,VC,Tv,A,WD,50,37.5,29.3,47.6
2018-06-12,BN,11:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,11:10,St,So,T,BMWD,75,Os,Os,Os
2018-06-12,BN,11:15,St,So,T,BMWD,50,Os,Os,Os
2018-06-12,BN,11:20,St,RE,T,BMWD,50,Os,Os,Os
2018-06-12,BN,11:25,St,So,T,BMWD,25,Os,Os,Os
2018-06-12,BN,11:30,St,So,T,BMWD,25,Os,Os,Os
2018-06-12,BN,11:35,St,RE,T,BMWD,25,Os,Os,Os
2018-06-12,BN,11:40,Ly,RE,T,BMWD,25,Os,Os,Os
2018-06-12,BN,11:45,St,RE,T,BMWD,50,Os,Os,Os
2018-06-12,BN,11:50,St,So,T,BMWD,50,Os,Os,Os
2018-06-12,BN,11:55,St,So,T,BMWD,50,Os,Os,Os
2018-06-12,BN,12:00,St,So,T,BMWD,50,36.5,30.1,56.6
2018-06-12,BN,12:05,St,RE,T,BMWD,25,Os,Os,Os
2018-06-12,BN,12:10,St,RE,T,BMWD,25,Os,Os,Os
2018-06-12,BN,12:15,St,Fo,T,BMWD,25,Os,Os,Os
2018-06-12,BN,12:21,QW,Tv,T,WD,50,37.3,31.4,49.5
2018-06-12,BN,12:25,St,Fo,T,WD,50,Os,Os,Os
2018-06-12,BN,12:30,St,Fo,T,WD,50,Os,Os,Os
2018-06-12,BN,12:35,St,Fo,T,WD,50,Os,Os,Os
2018-06-12,BN,12:40,QW,Tv,T,WD,75,Os,Os,Os
2018-06-12,BN,12:45,QW,Tv,T,WD,75,Os,Os,Os
2018-06-12,BN,12:50,St,Fo,T,WD,50,39.4,33.4,64.1
2018-06-12,BN,12:55,QW,Tv,T,GL,100,Os,Os,Os
2018-06-12,BN,13:01,St,So,T,GA,25,Os,Os,Os
2018-06-12,BN,13:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,13:10,Ly,RE,A,GA,25,Os,Os,Os
2018-06-12,BN,13:15,Ly,RE,A,GA,25,Os,Os,Os
2018-06-12,BN,13:20,Ly,RE,A,GA,25,Os,Os,Os
